New format,Isobaric set,Isobaric label details,-4,-3,-2,-1,Monoisotopic,1,2,3,4
,1,126C,0,0,0,0,100,0,7.4,0,0
,1,127N,0,0,0,0,100,0,7.2,0,0
,1,127C,0,0,0.8,0,100,0,6.6,0,0
,1,128N,0,0,1.2,0,100,0,6.3,0,0
,1,128C,0,0,1.5,0,100,0,5.8,0,0
,1,129N,0,0,1.6,0,100,0,5.4,0,0
,1,129C,0,0,2.7,0,100,0,4.7,0,0
,1,130N,0,0,2.4,0,100,0,4.3,0,0
,1,130C,0,0,3.3,0,100,0,3.3,0,0
,1,131N,0,0,8.7,0,100,0,3.4,0,0
